claim_id,provider,case_id,chart,section,claim_text,claim_type,operator,value_expected,period,evidence_span,verifiability,needs_human_review
openai_00187_0270,openai,00187,health indicators by category (00187),essential_key_details,"Among categories, Diagnosis shows the widest spread between its three statuses, from 182.4 thousand in Resolved to 277.9 thousand in Referred, a range of 95.5 thousand",value,,182.4|277.9|95.5,,"Among categories, Diagnosis shows the widest spread between its three statuses, from 182.4 thousand in Resolved to 277.9 thousand in Referred, a range of 95.5 thousand",high,False
openai_00203_0271,openai,00203,health indicators by category (00203),overview_and_main_message,"This chart shows health indicators by category, measured in thousands of patients",other,,,,"This chart shows health indicators by category, measured in thousands of patients",low,True
openai_00203_0272,openai,00203,health indicators by category (00203),overview_and_main_message,"Its main message is a clear ranking and steady increase across the six health service categories: values rise consistently from Primary care to Mental health, with Mental health having the highest value and Primary care the lowest",extreme,max,,,"Its main message is a clear ranking and steady increase across the six health service categories: values rise consistently from Primary care to Mental health, with Mental health having the highest value and Primary care the lowest",medium,True
openai_00203_0273,openai,00203,health indicators by category (00203),chart_structure,"The Y axis represents the number of patients, in thousands of patients, ranging from 97.8 to 248.6",value,,97.8|248.6,,"The Y axis represents the number of patients, in thousands of patients, ranging from 97.8 to 248.6",high,False
openai_00203_0274,openai,00203,health indicators by category (00203),relevant_patterns_trends_and_comparisons,"Each category has a higher value than the one before it, so the chart communicates an ordered increase rather than fluctuation",trend,,,,"Each category has a higher value than the one before it, so the chart communicates an ordered increase rather than fluctuation",medium,True
openai_00203_0275,openai,00203,health indicators by category (00203),relevant_patterns_trends_and_comparisons,A second key pattern is the ranking of categories,ranking,,,,A second key pattern is the ranking of categories,medium,True
openai_00203_0276,openai,00203,health indicators by category (00203),relevant_patterns_trends_and_comparisons,"Primary care is the smallest category, followed by Emergency and Hospitalization; Diagnosis and Rehabilitation are higher; and Mental health is the highest category",extreme,max,,,"Primary care is the smallest category, followed by Emergency and Hospitalization; Diagnosis and Rehabilitation are higher; and Mental health is the highest category",medium,True
openai_00203_0277,openai,00203,health indicators by category (00203),relevant_patterns_trends_and_comparisons,A third important point is that the spread between the lowest and highest categories is substantial,extreme,max,,,A third important point is that the spread between the lowest and highest categories is substantial,medium,True
openai_00203_0278,openai,00203,health indicators by category (00203),relevant_patterns_trends_and_comparisons,"The difference between Mental health and Primary care is 150.8 thousand patients, showing notable variation across categories",value,,150.8,,"The difference between Mental health and Primary care is 150.8 thousand patients, showing notable variation across categories",high,False
openai_00203_0279,openai,00203,health indicators by category (00203),essential_key_details,The minimum value is 97.8 thousand patients for Primary care,extreme,min,97.8,,The minimum value is 97.8 thousand patients for Primary care,high,False
openai_00203_0280,openai,00203,health indicators by category (00203),essential_key_details,The maximum value is 248.6 thousand patients for Mental health,extreme,max,248.6,,The maximum value is 248.6 thousand patients for Mental health,high,False
openai_00203_0281,openai,00203,health indicators by category (00203),essential_key_details,"The overall average across all six categories is about 172.4 thousand patients, and the median is 174.05 thousand",value,,172.4|174.05,,"The overall average across all six categories is about 172.4 thousand patients, and the median is 174.05 thousand",high,False
openai_00203_0282,openai,00203,health indicators by category (00203),essential_key_details,"Categories below the average are Primary care, Emergency, and Hospitalization, while Diagnosis, Rehabilitation, and Mental health are above it",other,>,,,"Categories below the average are Primary care, Emergency, and Hospitalization, while Diagnosis, Rehabilitation, and Mental health are above it",low,True
openai_00206_0283,openai,00206,health indicators by category (00206),overview_and_main_message,"This clustered column chart compares health indicators across four healthcare categories, measured in thousands of patients",other,,,,"This clustered column chart compares health indicators across four healthcare categories, measured in thousands of patients",low,True
openai_00206_0284,openai,00206,health indicators by category (00206),overview_and_main_message,"Its main message is that the values rise steadily from Primary care to Diagnosis, with Diagnosis having the highest level and Primary care the lowest",extreme,max,,,"Its main message is that the values rise steadily from Primary care to Diagnosis, with Diagnosis having the highest level and Primary care the lowest",medium,True
openai_00206_0285,openai,00206,health indicators by category (00206),overview_and_main_message,The chart communicates clear differences between categories rather than small fluctuations,other,,,,The chart communicates clear differences between categories rather than small fluctuations,low,True
openai_00206_0286,openai,00206,health indicators by category (00206),chart_structure,” The values shown span from 106.1 to 269.8 thousand patients,value,,106.1|269.8,,” The values shown span from 106.1 to 269.8 thousand patients,high,False
openai_00206_0287,openai,00206,health indicators by category (00206),relevant_patterns_trends_and_comparisons,"There is a consistent upward progression across the categories: Primary care is lowest, followed by Emergency, then Hospitalization, and Diagnosis is highest",extreme,max,,,"There is a consistent upward progression across the categories: Primary care is lowest, followed by Emergency, then Hospitalization, and Diagnosis is highest",medium,True
openai_00206_0288,openai,00206,health indicators by category (00206),relevant_patterns_trends_and_comparisons,"The differences between adjacent categories are very regular, increasing by about 54.6 thousand patients each step, which suggests a near-linear pattern across the four categories",value,,54.6,,"The differences between adjacent categories are very regular, increasing by about 54.6 thousand patients each step, which suggests a near-linear pattern across the four categories",high,False
openai_00206_0289,openai,00206,health indicators by category (00206),relevant_patterns_trends_and_comparisons,"The highest category, Diagnosis, is substantially above the lowest category, Primary care, showing a total spread of 163.7 thousand patients across the chart",extreme,max,163.7,,"The highest category, Diagnosis, is substantially above the lowest category, Primary care, showing a total spread of 163.7 thousand patients across the chart",high,False
openai_00206_0290,openai,00206,health indicators by category (00206),essential_key_details,The maximum value is Diagnosis at 269.8 thousand patients,extreme,max,269.8,,The maximum value is Diagnosis at 269.8 thousand patients,high,False
openai_00206_0291,openai,00206,health indicators by category (00206),essential_key_details,The minimum value is Primary care at 106.1 thousand patients,extreme,min,106.1,,The minimum value is Primary care at 106.1 thousand patients,high,False
openai_00206_0292,openai,00206,health indicators by category (00206),essential_key_details,"The average across all four categories is about 188.0 thousand patients, and the median is also 188.0 thousand",value,,188.0|188.0,,"The average across all four categories is about 188.0 thousand patients, and the median is also 188.0 thousand",high,False
openai_00206_0293,openai,00206,health indicators by category (00206),essential_key_details,"Emergency, at 160.7 thousand, falls below this average, while Hospitalization, at 215.3 thousand, falls above it",value,>,160.7|215.3,,"Emergency, at 160.7 thousand, falls below this average, while Hospitalization, at 215.3 thousand, falls above it",high,False
openai_00206_0294,openai,00206,health indicators by category (00206),essential_key_details,The total across all categories is 751.9 thousand patients,value,,751.9,,The total across all categories is 751.9 thousand patients,high,False
openai_00208_0295,openai,00208,health indicators by category (00208),overview_and_main_message,"This clustered column chart shows health indicators by category, measured in thousands of patients, for three statuses: Resolved, Under follow-up, and Referred",other,,,,"This clustered column chart shows health indicators by category, measured in thousands of patients, for three statuses: Resolved, Under follow-up, and Referred",low,True
openai_00208_0296,openai,00208,health indicators by category (00208),overview_and_main_message,"Its main message is a clear decline across categories from Primary care to Oncology, and within every category the same ranking holds: Referred is highest, Under follow-up is in the middle, and Resolved is lowest",extreme,max,,,"Its main message is a clear decline across categories from Primary care to Oncology, and within every category the same ranking holds: Referred is highest, Under follow-up is in the middle, and Resolved is lowest",medium,True
openai_00208_0297,openai,00208,health indicators by category (00208),chart_structure,” The values shown in the chart range from 43.1 to 161.1 thousand patients,value,,43.1|161.1,,” The values shown in the chart range from 43.1 to 161.1 thousand patients,high,False
openai_00208_0298,openai,00208,health indicators by category (00208),relevant_patterns_trends_and_comparisons,"All three series decrease steadily from Primary care through Emergency and Hospitalization to Oncology, indicating that higher patient counts are concentrated in the first categories and lower counts in the later ones",ranking,,,,"All three series decrease steadily from Primary care through Emergency and Hospitalization to Oncology, indicating that higher patient counts are concentrated in the first categories and lower counts in the later ones",medium,True
openai_00208_0299,openai,00208,health indicators by category (00208),relevant_patterns_trends_and_comparisons,A second important pattern is the consistent ranking of the three series within each category,ranking,,,,A second important pattern is the consistent ranking of the three series within each category,medium,True
openai_00208_0300,openai,00208,health indicators by category (00208),relevant_patterns_trends_and_comparisons,This shows a stable difference in status counts regardless of category,other,,,,This shows a stable difference in status counts regardless of category,low,True
openai_00208_0301,openai,00208,health indicators by category (00208),relevant_patterns_trends_and_comparisons,"A third pattern is that the categories with the highest overall levels are Primary care and Emergency, while Oncology and Pharmacy are among the lowest",extreme,max,,,"A third pattern is that the categories with the highest overall levels are Primary care and Emergency, while Oncology and Pharmacy are among the lowest",medium,True
openai_00208_0302,openai,00208,health indicators by category (00208),relevant_patterns_trends_and_comparisons,"Category averages reinforce this contrast: Primary care has the highest mean at about 147.6 thousand patients, compared with only about 57.0 thousand in Oncology",extreme,max,147.6|57.0,,"Category averages reinforce this contrast: Primary care has the highest mean at about 147.6 thousand patients, compared with only about 57.0 thousand in Oncology",high,False
openai_00208_0303,openai,00208,health indicators by category (00208),essential_key_details,The maximum value in the chart is 161.1 thousand patients for Referred in Primary care,extreme,max,161.1,,The maximum value in the chart is 161.1 thousand patients for Referred in Primary care,high,False
openai_00208_0304,openai,00208,health indicators by category (00208),essential_key_details,The minimum value is 43.1 thousand patients for Resolved in Oncology,extreme,min,43.1,,The minimum value is 43.1 thousand patients for Resolved in Oncology,high,False
openai_00208_0305,openai,00208,health indicators by category (00208),essential_key_details,"Across all 24 values, the overall average is about 102.3 thousand patients",value,,24|102.3,,"Across all 24 values, the overall average is about 102.3 thousand patients",high,False
openai_00208_0306,openai,00208,health indicators by category (00208),essential_key_details,"By series, the average is highest for Referred at about 119.0 thousand patients, followed by Under follow-up at about 103.0 thousand, and lowest for Resolved at about 84.8 thousand",extreme,max,119.0|103.0|84.8,,"By series, the average is highest for Referred at about 119.0 thousand patients, followed by Under follow-up at about 103.0 thousand, and lowest for Resolved at about 84.8 thousand",high,False
openai_00208_0307,openai,00208,health indicators by category (00208),essential_key_details,"By category, the highest average is in Primary care at about 147.6 thousand, and the lowest is in Oncology at about 57.0 thousand",extreme,max,147.6|57.0,,"By category, the highest average is in Primary care at about 147.6 thousand, and the lowest is in Oncology at about 57.0 thousand",high,False
openai_00208_0308,openai,00208,health indicators by category (00208),essential_key_details,"These values summarize the chart’s central message: patient counts are highest in Primary care, lowest in Oncology, and Referred remains the largest status across every category",extreme,max,,,"These values summarize the chart’s central message: patient counts are highest in Primary care, lowest in Oncology, and Referred remains the largest status across every category",medium,True
openai_00212_0309,openai,00212,health indicators by category (00212),overview_and_main_message,"This clustered column chart titled “health indicators by category (00212)” compares the number of patients, measured in thousands, across three health service categories: Primary care, Emergency, and Hospitalization",value,,00212,,"This clustered column chart titled “health indicators by category (00212)” compares the number of patients, measured in thousands, across three health service categories: Primary care, Emergency, and Hospitalization",high,False
openai_00212_0310,openai,00212,health indicators by category (00212),overview_and_main_message,"Its main message is that patient volume increases clearly from Primary care to Emergency to Hospitalization, with Hospitalization having the highest value and Primary care the lowest",extreme,max,,,"Its main message is that patient volume increases clearly from Primary care to Emergency to Hospitalization, with Hospitalization having the highest value and Primary care the lowest",medium,True
openai_00212_0311,openai,00212,health indicators by category (00212),chart_structure,"The Y axis is labeled “thousands of patients” and spans values from 146.5 to 342.5 thousand patients, with an interval of 98.0",value,,146.5|342.5|98.0,,"The Y axis is labeled “thousands of patients” and spans values from 146.5 to 342.5 thousand patients, with an interval of 98.0",high,False
openai_00212_0312,openai,00212,health indicators by category (00212),relevant_patterns_trends_and_comparisons,"Emergency sits exactly in the middle of the three categories at 244.5 thousand patients, making it both the median and the average value of the chart",value,,244.5,,"Emergency sits exactly in the middle of the three categories at 244.5 thousand patients, making it both the median and the average value of the chart",high,False
openai_00212_0313,openai,00212,health indicators by category (00212),relevant_patterns_trends_and_comparisons,Hospitalization is substantially higher than Primary care,comparison,>,,,Hospitalization is substantially higher than Primary care,medium,True
openai_00212_0314,openai,00212,health indicators by category (00212),relevant_patterns_trends_and_comparisons,"The difference between the maximum and minimum values is 196.0 thousand patients, indicating clear separation between categories",extreme,max,196.0,,"The difference between the maximum and minimum values is 196.0 thousand patients, indicating clear separation between categories",high,False
openai_00212_0315,openai,00212,health indicators by category (00212),essential_key_details,The maximum value is Hospitalization at 342.5 thousand patients,extreme,max,342.5,,The maximum value is Hospitalization at 342.5 thousand patients,high,False
openai_00212_0316,openai,00212,health indicators by category (00212),essential_key_details,The minimum value is Primary care at 146.5 thousand patients,extreme,min,146.5,,The minimum value is Primary care at 146.5 thousand patients,high,False
openai_00212_0317,openai,00212,health indicators by category (00212),essential_key_details,Emergency records 244.5 thousand patients,value,,244.5,,Emergency records 244.5 thousand patients,high,False
openai_00212_0318,openai,00212,health indicators by category (00212),essential_key_details,"Across all three categories, the average value is 244.5 thousand patients, which matches the median",value,,244.5,,"Across all three categories, the average value is 244.5 thousand patients, which matches the median",high,False
openai_00212_0319,openai,00212,health indicators by category (00212),essential_key_details,The total across categories is 733.5 thousand patients,value,,733.5,,The total across categories is 733.5 thousand patients,high,False
openai_00212_0320,openai,00212,health indicators by category (00212),essential_key_details,The overall range is 196.0 thousand patients,value,,196.0,,The overall range is 196.0 thousand patients,high,False
openai_00220_0321,openai,00220,health indicators by category (00220),overview_and_main_message,"This clustered column chart shows health indicators by category, measured in thousands of patients, for three statuses: Resolved, Under follow-up, and Referred",other,,,,"This clustered column chart shows health indicators by category, measured in thousands of patients, for three statuses: Resolved, Under follow-up, and Referred",low,True
openai_00220_0322,openai,00220,health indicators by category (00220),overview_and_main_message,"Its main message is that values decline steadily from Primary care to Geriatrics across all three series, and that Referred is consistently the highest status in every category, while Resolved is consistently the lowest",extreme,max,,,"Its main message is that values decline steadily from Primary care to Geriatrics across all three series, and that Referred is consistently the highest status in every category, while Resolved is consistently the lowest",medium,True
openai_00220_0323,openai,00220,health indicators by category (00220),chart_structure,It compares three series of patient counts across 10 health service categories,value,,10,,It compares three series of patient counts across 10 health service categories,high,False
openai_00220_0324,openai,00220,health indicators by category (00220),chart_structure,"The Y axis represents the number of patients in thousands, ranging from 44.9 to 220.7",value,,44.9|220.7,,"The Y axis represents the number of patients in thousands, ranging from 44.9 to 220.7",high,False
openai_00220_0325,openai,00220,health indicators by category (00220),relevant_patterns_trends_and_comparisons,"Primary care has the highest values in each series, and Geriatrics has the lowest, indicating a broad decline from the first to the last category",extreme,max,,,"Primary care has the highest values in each series, and Geriatrics has the lowest, indicating a broad decline from the first to the last category",medium,True
openai_00220_0326,openai,00220,health indicators by category (00220),relevant_patterns_trends_and_comparisons,"Second, the ranking of the three series is stable in every category: Referred is always highest, Under follow-up is always in the middle, and Resolved is always lowest",extreme,max,,,"Second, the ranking of the three series is stable in every category: Referred is always highest, Under follow-up is always in the middle, and Resolved is always lowest",medium,True
openai_00220_0327,openai,00220,health indicators by category (00220),relevant_patterns_trends_and_comparisons,This means the differences between statuses are systematic rather than occasional,other,,,,This means the differences between statuses are systematic rather than occasional,low,True
openai_00220_0328,openai,00220,health indicators by category (00220),relevant_patterns_trends_and_comparisons,"Third, the highest-volume categories are concentrated at the beginning of the category list, especially Primary care, Emergency, and Hospitalization, while much lower values appear in Oncology, Pediatrics, and especially Geriatrics",extreme,max,,,"Third, the highest-volume categories are concentrated at the beginning of the category list, especially Primary care, Emergency, and Hospitalization, while much lower values appear in Oncology, Pediatrics, and especially Geriatrics",medium,True
openai_00220_0329,openai,00220,health indicators by category (00220),relevant_patterns_trends_and_comparisons,"Category averages reinforce this gradient, falling from about 195.4 thousand in Primary care to 72.7 thousand in Geriatrics",value,,195.4|72.7,,"Category averages reinforce this gradient, falling from about 195.4 thousand in Primary care to 72.7 thousand in Geriatrics",high,False
openai_00220_0330,openai,00220,health indicators by category (00220),essential_key_details,The maximum value in the chart is 220.7 thousand patients for Referred in Primary care,extreme,max,220.7,,The maximum value in the chart is 220.7 thousand patients for Referred in Primary care,high,False
openai_00220_0331,openai,00220,health indicators by category (00220),essential_key_details,The minimum value is 44.9 thousand for Resolved in Geriatrics,extreme,min,44.9,,The minimum value is 44.9 thousand for Resolved in Geriatrics,high,False
openai_00220_0332,openai,00220,health indicators by category (00220),essential_key_details,"Across all 30 data points, the overall average is about 134.0 thousand patients",value,,30|134.0,,"Across all 30 data points, the overall average is about 134.0 thousand patients",high,False
openai_00220_0333,openai,00220,health indicators by category (00220),essential_key_details,"By series, the average values are 157.6 thousand for Referred, 133.7 thousand for Under follow-up, and 110.7 thousand for Resolved",value,,157.6|133.7|110.7,,"By series, the average values are 157.6 thousand for Referred, 133.7 thousand for Under follow-up, and 110.7 thousand for Resolved",high,False
openai_00220_0334,openai,00220,health indicators by category (00220),essential_key_details,"By category, Primary care has the highest mean at about 195.4 thousand, while Geriatrics has the lowest mean at about 72.7 thousand",extreme,max,195.4|72.7,,"By category, Primary care has the highest mean at about 195.4 thousand, while Geriatrics has the lowest mean at about 72.7 thousand",high,False
openai_00220_0335,openai,00220,health indicators by category (00220),essential_key_details,These summary values confirm that referrals dominate across categories and that the chart’s central pattern is a sustained decline from Primary care to Geriatrics,other,,,,These summary values confirm that referrals dominate across categories and that the chart’s central pattern is a sustained decline from Primary care to Geriatrics,low,True
openai_00223_0336,openai,00223,health indicators by category (00223),overview_and_main_message,"This clustered column chart compares three health-status indicators across nine healthcare categories, measured in thousands of patients",other,,,,"This clustered column chart compares three health-status indicators across nine healthcare categories, measured in thousands of patients",low,True
openai_00223_0337,openai,00223,health indicators by category (00223),overview_and_main_message,Its purpose is to show health indicators by category and help identify which categories have the highest or lowest values within each status,extreme,max,,,Its purpose is to show health indicators by category and help identify which categories have the highest or lowest values within each status,medium,True
openai_00223_0338,openai,00223,health indicators by category (00223),overview_and_main_message,"The main message is that the three series are clearly separated by level across all categories: “Resolved” is always the lowest, “Under follow-up” is consistently in the middle, and “Referred” is always the highest",extreme,max,,,"The main message is that the three series are clearly separated by level across all categories: “Resolved” is always the lowest, “Under follow-up” is consistently in the middle, and “Referred” is always the highest",medium,True
openai_00223_0339,openai,00223,health indicators by category (00223),overview_and_main_message,"Differences between categories exist, but they are relatively small compared with the consistent gap between the three series",comparison,,,,"Differences between categories exist, but they are relatively small compared with the consistent gap between the three series",medium,True
openai_00223_0340,openai,00223,health indicators by category (00223),chart_structure,The Y-axis represents thousands of patients and spans from 106.1 to 161.6,value,,106.1|161.6,,The Y-axis represents thousands of patients and spans from 106.1 to 161.6,high,False
openai_00223_0341,openai,00223,health indicators by category (00223),relevant_patterns_trends_and_comparisons,"Resolved values stay close to about 109 thousand patients on average, Under follow-up stays around 135 thousand, and Referred around 156 thousand",value,,109|135|156,,"Resolved values stay close to about 109 thousand patients on average, Under follow-up stays around 135 thousand, and Referred around 156 thousand",high,False
openai_00223_0342,openai,00223,health indicators by category (00223),relevant_patterns_trends_and_comparisons,This indicates a consistent step up from one status to the next regardless of category,other,,,,This indicates a consistent step up from one status to the next regardless of category,low,True
openai_00223_0343,openai,00223,health indicators by category (00223),relevant_patterns_trends_and_comparisons,"Resolved ranges only from 106.1 to 113.4, Under follow-up from 129.3 to 140.8, and Referred from 147.9 to 161.6",value,,106.1|113.4|129.3|140.8|147.9|161.6,,"Resolved ranges only from 106.1 to 113.4, Under follow-up from 129.3 to 140.8, and Referred from 147.9 to 161.6",high,False
openai_00223_0344,openai,00223,health indicators by category (00223),relevant_patterns_trends_and_comparisons,This means no category dramatically departs from the others,other,,,,This means no category dramatically departs from the others,low,True
openai_00223_0345,openai,00223,health indicators by category (00223),relevant_patterns_trends_and_comparisons,A third pattern is that some categories are slightly higher or lower overall when averaging their three values,ranking,,,,A third pattern is that some categories are slightly higher or lower overall when averaging their three values,medium,True
openai_00223_0346,openai,00223,health indicators by category (00223),relevant_patterns_trends_and_comparisons,"Primary care has the highest category mean at about 136.0 thousand patients, while Diagnosis has the lowest at about 131.1 thousand",extreme,max,136.0|131.1,,"Primary care has the highest category mean at about 136.0 thousand patients, while Diagnosis has the lowest at about 131.1 thousand",high,False
openai_00223_0347,openai,00223,health indicators by category (00223),essential_key_details,"Across all 27 plotted values, the average is 133.4 thousand patients, with a minimum of 106.1 and a maximum of 161.6",extreme,max,27|133.4|106.1|161.6,,"Across all 27 plotted values, the average is 133.4 thousand patients, with a minimum of 106.1 and a maximum of 161.6",high,False
openai_00223_0348,openai,00223,health indicators by category (00223),essential_key_details,"For the Resolved series, the average is 109.3 thousand patients",value,,109.3,,"For the Resolved series, the average is 109.3 thousand patients",high,False
openai_00223_0349,openai,00223,health indicators by category (00223),essential_key_details,"The minimum is 106.1 in Rehabilitation, and the maximum is 113.4 in Emergency",extreme,max,106.1|113.4,,"The minimum is 106.1 in Rehabilitation, and the maximum is 113.4 in Emergency",high,False
openai_00223_0350,openai,00223,health indicators by category (00223),essential_key_details,"For Under follow-up, the average is 134.9 thousand patients",value,,134.9,,"For Under follow-up, the average is 134.9 thousand patients",high,False
openai_00223_0351,openai,00223,health indicators by category (00223),essential_key_details,"The minimum is 129.3 in Pharmacy, and the maximum is 140.8 in Hospitalization",extreme,max,129.3|140.8,,"The minimum is 129.3 in Pharmacy, and the maximum is 140.8 in Hospitalization",high,False
openai_00223_0352,openai,00223,health indicators by category (00223),essential_key_details,"For Referred, the average is 156.0 thousand patients",value,,156.0,,"For Referred, the average is 156.0 thousand patients",high,False
openai_00223_0353,openai,00223,health indicators by category (00223),essential_key_details,"The minimum is 147.9 in Diagnosis, and the maximum is 161.6, reached in both Emergency and Pharmacy",extreme,max,147.9|161.6,,"The minimum is 147.9 in Diagnosis, and the maximum is 161.6, reached in both Emergency and Pharmacy",high,False
openai_00223_0354,openai,00223,health indicators by category (00223),essential_key_details,"At category level, the highest average across the three statuses is in Primary care at about 136.0 thousand patients, and the lowest is in Diagnosis at about 131.1 thousand",extreme,max,136.0|131.1,,"At category level, the highest average across the three statuses is in Primary care at about 136.0 thousand patients, and the lowest is in Diagnosis at about 131.1 thousand",high,False
openai_00232_0355,openai,00232,health indicators by category (00232),overview_and_main_message,"This clustered column chart compares health indicators across 12 healthcare categories, measured in thousands of patients, for three statuses: Resolved, Under follow-up, and Referred",value,,12,,"This clustered column chart compares health indicators across 12 healthcare categories, measured in thousands of patients, for three statuses: Resolved, Under follow-up, and Referred",high,False
openai_00232_0356,openai,00232,health indicators by category (00232),overview_and_main_message,"Its main message is that patient counts generally decline from Primary care to Cardiology across all three statuses, and that Referred is consistently the highest series, Under follow-up is in the middle, and Resolved is the lowest",extreme,max,,,"Its main message is that patient counts generally decline from Primary care to Cardiology across all three statuses, and that Referred is consistently the highest series, Under follow-up is in the middle, and Resolved is the lowest",medium,True
openai_00232_0357,openai,00232,health indicators by category (00232),chart_structure,"The X axis represents Category and includes 12 categories: Primary care, Emergency, Hospitalization, Diagnosis, Rehabilitation, Mental health, Pharmacy, Oncology, Pediatrics, Geriatrics, Surgery, and Cardiology",value,,12,,"The X axis represents Category and includes 12 categories: Primary care, Emergency, Hospitalization, Diagnosis, Rehabilitation, Mental health, Pharmacy, Oncology, Pediatrics, Geriatrics, Surgery, and Cardiology",high,False
openai_00232_0358,openai,00232,health indicators by category (00232),chart_structure,The values shown range from 28.5 to 175.2 thousand patients,value,,28.5|175.2,,The values shown range from 28.5 to 175.2 thousand patients,high,False
openai_00232_0359,openai,00232,health indicators by category (00232),relevant_patterns_trends_and_comparisons,"Values are highest in Primary care and remain relatively high through Emergency and Hospitalization, then gradually fall through Diagnosis, Rehabilitation, and Mental health, reaching the lowest levels in Surgery and Cardiology",extreme,max,,,"Values are highest in Primary care and remain relatively high through Emergency and Hospitalization, then gradually fall through Diagnosis, Rehabilitation, and Mental health, reaching the lowest levels in Surgery and Cardiology",medium,True
openai_00232_0360,openai,00232,health indicators by category (00232),relevant_patterns_trends_and_comparisons,"The gap between series is modest in some high-value categories such as Emergency, where Resolved and Under follow-up are nearly equal at 136.7 and 136.5 thousand, but becomes more pronounced in several lower categories",value,,136.7|136.5,,"The gap between series is modest in some high-value categories such as Emergency, where Resolved and Under follow-up are nearly equal at 136.7 and 136.5 thousand, but becomes more pronounced in several lower categories",high,False
openai_00232_0361,openai,00232,health indicators by category (00232),relevant_patterns_trends_and_comparisons,"For example, in Surgery the values rise from 31.9 thousand Resolved to 66.2 thousand Under follow-up and 77.0 thousand Referred, showing a much wider separation",value,,31.9|66.2|77.0,,"For example, in Surgery the values rise from 31.9 thousand Resolved to 66.2 thousand Under follow-up and 77.0 thousand Referred, showing a much wider separation",high,False
openai_00232_0362,openai,00232,health indicators by category (00232),essential_key_details,The maximum value in the entire chart is 175.2 thousand patients for Referred in Primary care,extreme,max,175.2,,The maximum value in the entire chart is 175.2 thousand patients for Referred in Primary care,high,False
openai_00232_0363,openai,00232,health indicators by category (00232),essential_key_details,The minimum value is 28.5 thousand patients for Resolved in Cardiology,extreme,min,28.5,,The minimum value is 28.5 thousand patients for Resolved in Cardiology,high,False
openai_00232_0364,openai,00232,health indicators by category (00232),essential_key_details,"Average values by series reinforce the overall ranking: Referred averages 120.9 thousand patients, Under follow-up averages 102.2 thousand, and Resolved averages 85.7 thousand",ranking,,120.9|102.2|85.7,,"Average values by series reinforce the overall ranking: Referred averages 120.9 thousand patients, Under follow-up averages 102.2 thousand, and Resolved averages 85.7 thousand",medium,True
openai_00232_0365,openai,00232,health indicators by category (00232),essential_key_details,"Across all 36 values combined, the overall average is 102.9 thousand patients",value,,36|102.9,,"Across all 36 values combined, the overall average is 102.9 thousand patients",high,False
openai_00232_0366,openai,00232,health indicators by category (00232),essential_key_details,"Looking at categories as a whole, Primary care has the highest average across the three series at 158.4 thousand patients, while Cardiology has the lowest average at 49.0 thousand",extreme,max,158.4|49.0,,"Looking at categories as a whole, Primary care has the highest average across the three series at 158.4 thousand patients, while Cardiology has the lowest average at 49.0 thousand",high,False
openai_00233_0367,openai,00233,health indicators by category (00233),overview_and_main_message,"This chart shows health indicators by category, measured in thousands of patients",other,,,,"This chart shows health indicators by category, measured in thousands of patients",low,True
openai_00233_0368,openai,00233,health indicators by category (00233),overview_and_main_message,"Its main message is a clear ranking with steady growth across the six categories: values rise from Primary care to Mental health, indicating that Mental health has the highest patient count and Primary care the lowest",extreme,max,,,"Its main message is a clear ranking with steady growth across the six categories: values rise from Primary care to Mental health, indicating that Mental health has the highest patient count and Primary care the lowest",medium,True
openai_00233_0369,openai,00233,health indicators by category (00233),chart_structure,The values shown range from 74.0 to 288.4 thousand patients,value,,74.0|288.4,,The values shown range from 74.0 to 288.4 thousand patients,high,False
openai_00233_0370,openai,00233,health indicators by category (00233),relevant_patterns_trends_and_comparisons,"Each category has a higher value than the one before it, so the chart functions as an ordered ranking from lowest to highest",extreme,max,,,"Each category has a higher value than the one before it, so the chart functions as an ordered ranking from lowest to highest",medium,True
openai_00233_0371,openai,00233,health indicators by category (00233),relevant_patterns_trends_and_comparisons,A second key pattern is the clear separation between the lowest and highest categories,extreme,max,,,A second key pattern is the clear separation between the lowest and highest categories,medium,True
openai_00233_0372,openai,00233,health indicators by category (00233),relevant_patterns_trends_and_comparisons,"Primary care is far below Mental health, with a gap of 214.4 thousand patients, showing substantial variation across categories",value,<,214.4,,"Primary care is far below Mental health, with a gap of 214.4 thousand patients, showing substantial variation across categories",high,False
openai_00233_0373,openai,00233,health indicators by category (00233),relevant_patterns_trends_and_comparisons,"A third pattern is that the higher end is concentrated in Rehabilitation and Mental health, both above the overall average, while Primary care, Emergency, Hospitalization, and Diagnosis are below the average",ranking,>,,,"A third pattern is that the higher end is concentrated in Rehabilitation and Mental health, both above the overall average, while Primary care, Emergency, Hospitalization, and Diagnosis are below the average",medium,True
openai_00233_0374,openai,00233,health indicators by category (00233),essential_key_details,The minimum value is Primary care at 74.0 thousand patients,extreme,min,74.0,,The minimum value is Primary care at 74.0 thousand patients,high,False
openai_00233_0375,openai,00233,health indicators by category (00233),essential_key_details,The maximum value is Mental health at 288.4 thousand patients,extreme,max,288.4,,The maximum value is Mental health at 288.4 thousand patients,high,False
openai_00233_0376,openai,00233,health indicators by category (00233),essential_key_details,"The overall average across all six categories is 180.0 thousand patients, and the median is 171.85 thousand",value,,180.0|171.85,,"The overall average across all six categories is 180.0 thousand patients, and the median is 171.85 thousand",high,False
